query_id,consensus_law,style,query_text,gold_label_mentioned,any_law_mentioned,mentioned_laws
AWG_T023_authority_v03,AWG,authority,Bei Nachweise/Beweise zu Zuständigkeit und Anzeige - Abfallbeauftragte:r: Muss ich zu Finanzamt oder zum Gericht?,False,False,
AVG_T010_scenario_v03,AVG,scenario,Fall: Kurzfall: Verwaltungsverfahren: Parteiengehör bei Meldezettel - Zustellung - Patient:in (Klagenfurt) vs Online-Shop. Kommunikation via Einschreiben. Es geht um 150 EUR. Welche Rechtsfolgen drohen bei Verstoß?,False,False,
FSG_T010_keyword_v03,FSG,keyword,nachschulung verkehrspsychologische untersuchung schwechat 1200eur hotline bescheid sommer 2026 bezirkshauptmannschaft,False,False,
PSG_T045_procedural_v01,PSG,procedural,Bei Widerrufsvorbehalt und Auflösung: Rechtsmittel: Welche Rechtsmittel gibt es und hat eine Beschwerde aufschiebende Wirkung?,False,False,
ElWOG_T026_keyword_v01,ElWOG,keyword,frage stromabschaltung voraussetzungen rechtsmittel krems 240eur persönlich schalter fotos anfang dezember,False,False,
ZustG_T010_keyword_v01,ZustG,keyword,zustellversuch abholfrist rechtsmittel feldkirch 780eur persönlich schalter kontoauszug vor 12 monaten verfahren beschwerde - ZustG,True,True,ZustG
ASVG_T031_authority_v02,ASVG,authority,Welche Stelle ist zuständig bei Pension: Invalidität: Form/Antrag (z.B. SVS)?,False,False,
UGB_T010_keyword_v02,UGB,keyword,zahlungsverzug b2b geschäft mahnspesen sanktionen wiener neustadt 19900eur chat mietvertrag vor frist zuständigkeit,False,False,
UWG_T029_scenario_v01,UWG,scenario,Sachverhalt: Ich bin Handwerker:in in Schwechat. vor 6 Monaten gab es mit Telekom-Anbieter ein Problem: Verjährung zu Belästigende Werbung (Spam) und Abgrenzung. Es geht um 1200 EUR. Belege: Rechnung. Frage: Welche Rechtsfolgen drohen bei Verstoß?,False,False,
VStG_T036_procedural_v01,VStG,procedural,Bei Frage zu Verwaltungsstrafe wegen Vorrangverletzung und Beweislast: Ausnahmen: Welche Rechtsmittel gibt es und hat eine Beschwerde aufschiebende Wirkung?,False,False,
AlVG_T005_authority_v01,AlVG,authority,Anspruch auf Arbeitslosengeld: Voraussetzungen - Zustellung (Sperrfrist): Wie bringe ich das bei Magistrat ein (Form/Frist)?,False,False,
BAO_T021_procedural_v03,BAO,procedural,Bei Abgabenbescheid: Vorlageantrag: Nachweise/Beweise: Welche Rechtsmittel gibt es und hat eine Beschwerde aufschiebende Wirkung?,False,False,
NoVAG_T008_nl_long_v01,NoVAG,nl_long,"Ich bin Geschäftsführer:in in Graz. vor einem Monat gab es mit Finanzamt ein Problem: NoVA bei Leasing. Es geht um 590 EUR. Kommunikation via Einschreiben. Es liegt ein Schreiben/Bescheid von Finanzamt vor. Wie gehe ich praktisch vor (Frist, Zuständigkeit, Beweise, Kosten)?",False,False,
StVO_T010_nl_long_v03,StVO,nl_long,vor 12 Monaten in Steyr: Pflichten im Straßenverkehr bei Falschparken in Autobahn und Tatbestand - Form/Antrag. Unklar ist die Zuständigkeit (Bezirkshauptmannschaft oder Gericht). Welche Rechtslage gilt und welche Schritte sind sinnvoll?,False,False,
SH-GG_T049_procedural_v03,SH-GG,procedural,Bei Haushaltsgemeinschaft und Leistungshöhe: Wohnkostenpauschale: Welche Rechtsmittel gibt es und hat eine Beschwerde aufschiebende Wirkung?,False,False,
KBGG_T049_procedural_v02,KBGG,procedural,Wechsel des Bezugs zwischen Elternteilen und Kontrolle: Zuständigkeit und Verfahrensschritte (Antrag/Bescheid/Beschwerde).,False,False,
VfGG_T051_nl_short_v03,VfGG,nl_short,Gibt es bei Frage zu Gleichheitswidrigkeit geltend machen: Fristen (Gesetzesprüfung) Ausnahmen?,False,False,
StVO_T001_authority_v03,StVO,authority,Pflichten im Straßenverkehr bei Rotlichtverstoß in Schulzone und Sonderregeln (Probezeit) - Nachweise/Beweise - Handy am Steuer: Zuständigkeit Magistrat vs Gericht - und welche Frist?,False,False,
UWG_T007_keyword_v02,UWG,keyword,verjährung lockangebote preisangaben klagenfurt 5200eur hotline antrag vor 18 monaten bezirksgericht nachweis kosten (nach UWG),True,True,UWG
BEinstG_T025_keyword_v01,BEinstG,keyword,ausgleichstaxe berechnen zahlen klagenfurt 4800eur brief gutachten vor 12 monaten landesgericht frist zuständigkeit,False,False,
ArbVG_T046_keyword_v03,ArbVG,keyword,betriebsrat freistellung zuständigkeit krems 2300eur telefon fotos februar 2026 bezirkshauptmannschaft bescheid frist,False,False,
AZG_T045_nl_long_v02,AZG,nl_long,"Sachverhalt (Villach, im November 2025): Frage zu Verstöße und Verwaltungsstrafen: Rechtsmittel. Beteiligte: Studierende:r vs Online-Shop. Es geht um 780 EUR. Welche Rechtslage gilt und welche Schritte sind sinnvoll?",False,False,
B-VG_T033_keyword_v02,B-VG,keyword,objektivität sachlichkeit staatlichen handelns aufschiebende wirkung wiener neustadt 3100eur mail protokoll bescheid frist,False,False,
UrhG_T035_procedural_v01,UrhG,procedural,"Wie läuft das Verfahren bei Bildnisse und Persönlichkeitsrechte (Abgrenzung): Fristen - Lichtbild ab (Frist, Antrag, Nachweise, Kosten)?",False,False,
KStG_T001_keyword_v03,KStG,keyword,transfer pricing verbundenen unternehmen form antrag leoben 19900eur persönlich schalter mail frist zuständigkeit,False,False,
VerG_T023_fragment_v03,VerG,fragment,Mitgliederversammlung und Beschlüsse: Fristen frist unter Bezug auf VerG,True,True,VerG
MRG_T007_fragment_v02,MRG,fragment,Kündigung durch Vermieter: Scheinmiete - Voraussetzungen (Mietminderung) zuständig,False,False,
StVO_T006_scenario_v03,StVO,scenario,Sachverhalt: Kurzfall: Pflichten im Straßenverkehr bei Rotlichtverstoß in 30er-Zone und Ausnahmen - Aufschiebende Wirkung - Lenker:in (Wels) vs Polizei. Frage: Welche Rechte und Pflichten bestehen?,False,False,
FAGG_T042_authority_v03,FAGG,authority,Frage zu Widerrufsfrist und Belehrung bei Fitnessvertrag online abgeschlossen: Ausnahmen: Zuständigkeit Bezirksgericht vs Gericht - und welche Frist? - FAGG,True,True,FAGG
VersG_T023_authority_v02,VersG,authority,Welche Stelle ist zuständig bei Strafen bei Verstößen gegen Auflagen: Ausnahmen (z.B. Bezirkshauptmannschaft)?,False,False,
AußStrG_T018_keyword_v02,AußStrG,keyword,parteistellung beteiligtenrechte sanktionen villach 7900eur einschreiben fotos vor 18 monaten bezirksgericht bescheid frist,False,False,
WEG_T004_fragment_v01,WEG,fragment,Beschluss der Eigentümergemeinschaft zu Heizungsumstellung: Rechtsmittel 950eur,False,False,
UrhG_T002_authority_v02,UrhG,authority,Bei Verwendung von Bildern auf Social Media: Muss ich zu Bezirksgericht oder zum Gericht?,False,False,
AVG_T023_keyword_v03,AVG,keyword,verwaltungsverfahren parteiengehör verwaltungsstrafe feldkirch 1750eur online portal mahnung letzte woche vwgh bescheid frist,False,False,
UG_T032_fragment_v02,UG,fragment,Studienplan und ECTS - Zustellung beschwerde,False,False,
DSG_T041_scenario_v03,DSG,scenario,"Sachverhalt: Sachverhalt (Krems, letzte Woche): Datenpanne/Meldepflicht bei Online-Shop: Haftung. Beteiligte: Handwerker:in vs Online-Shop. Es geht um 12500 EUR. Nachweis: Angebot. Es liegt ein Schreiben/Bescheid von Magistrat vor. Frage: Welche Ansprüche kann ich geltend machen? (nach DSG)",True,True,DSG
KAKuG_T046_scenario_v02,KAKuG,scenario,Sachverhalt: Kurzfall: Dokumentation und Einsicht in Krankengeschichte: Ausnahmen - Patient:in (Ried im Innkreis) vs Telekom-Anbieter. Es geht um 7900 EUR. Frage: Welche Rechtsfolgen drohen bei Verstoß?,False,False,
GewO_T023_fragment_v02,GewO,fragment,Gastgewerbeberechtigung und Auflagen - Kosten/Gebühren 150eur,False,False,
AVRAG_T011_fragment_v01,AVRAG,fragment,Dienstzettel: Frage zu Kündigung wegen Betriebsübergang: Form/Antrag zuständig,False,False,
StGB_T007_scenario_v03,StGB,scenario,Sachverhalt: Ich bin Handwerker:in in Steyr. im September 2024 gab es mit Behörde ein Problem: Diebstahl/Unterschlagung von Küchengerät. Kommunikation via persönlich am Schalter. Es liegt ein Schreiben/Bescheid von Bezirksgericht vor. Frage: Welche Rechtsfolgen drohen bei Verstoß?,False,False,
FSG_T053_fragment_v01,FSG,fragment,Nachweise/Beweise zu Sofortmaßnahmen der Behörde - Probezeit Bezirksgericht,False,False,
IO_T020_fragment_v02,IO,fragment,Frage zu Sanierungsverfahren mit/ohne Eigenverwaltung: Aufschiebende Wirkung Insolvenzgericht,False,False,
PatG_T027_scenario_v02,PatG,scenario,Kontext: Ich bin Arbeitgeber:in in Wien. vor 6 Monaten gab es mit Patentamt ein Problem: Geheimhaltung vor Anmeldung: Zustellung. Belege: Fotos. Es liegt ein Schreiben/Bescheid von Patentamt vor. Welche Ansprüche kann ich geltend machen? (Frist/Zuständigkeit/Nachweis) (nach PatG),True,True,PatG
UGB_T001_nl_short_v02,UGB,nl_short,Was kann ich bei Handelskauf: Lieferverzug und Vertragsstrafe bei Heizgerät: Kosten/Gebühren - Unternehmer tun?,False,False,
VbVG_T042_nl_long_v01,VbVG,nl_long,"Ich bin Nachbar:in in St. Pölten. vor 6 Monaten gab es mit Arztpraxis ein Problem: Voraussetzungen zu Auflagen (Compliance-Programm) im Urteil. Es geht um 240 EUR. Kontakt über E-Mail. Es liegt ein Schreiben/Bescheid von Bezirksgericht vor. (Verbandsgeldbuße) Welche Voraussetzungen sind relevant, welche Nachweise brauche ich und wo ist einzubringen?",False,False,
AVG_T016_nl_long_v01,AVG,nl_long,"Sachverhalt (St. Pölten, vor 3 Tagen): Säumnis der Behörde und Begründungspflicht - Kosten/Gebühren. Beteiligte: Arbeitgeber:in vs Vermieter:in. Betrag: 150 EUR. Unklar ist die Zuständigkeit (Finanzamt oder Gericht). Welche Rechtslage gilt und welche Schritte sind sinnvoll?",False,False,
AngG_T045_scenario_v01,AngG,scenario,Kontext: Ich bin Konsument:in in Bregenz. im Frühjahr 2026 gab es mit Arbeitgeber:in ein Problem: Überstundenpauschale und Grenzen - Zustellung. Kommunikation via Chat. Dokumentiert durch Gutachten. Stichwort: Entlassung. Welche Fristen und welches Verfahren sind zu beachten? (Frist/Zuständigkeit/Nachweis),False,False,
KAKuG_T004_authority_v01,KAKuG,authority,Kostentragung durch Versicherung/Patient:in: Haftung: Wie bringe ich das bei Patientenanwaltschaft ein (Form/Frist)?,False,False,
StGB_T059_keyword_v03,StGB,keyword,cybercrime identitätsdiebstahl voraussetzungen schwechat 12500eur telefon mietvertrag gestern staatsanwaltschaft bescheid frist,False,False,
StbG_T058_nl_short_v03,StbG,nl_short,Welche Sanktionen drohen bei Frage zu Verleihung als Ermessensentscheidung: Rechtsmittel?,False,False,
VersVG_T025_scenario_v03,VersVG,scenario,Kurzfall: Verjährung von Versicherungsansprüchen - Fristen - Studierende:r (Leoben) vs Telekom-Anbieter. Kontakt über Chat. Es geht um 240 EUR. Welche Regelungen sind einschlägig? - bitte mit Hinweis zu Fristen und Zuständigkeit. (nach VersVG),True,True,VersVG
KAKuG_T038_nl_short_v03,KAKuG,nl_short,Dokumentation und Einsicht in Krankengeschichte: Form/Antrag: welche Frist gilt?,False,False,
KommStG_T055_fragment_v03,KommStG,fragment,Haftung des Arbeitgebers für Kommunalsteuer: Ausnahmen (Kommunalsteuer) frist,False,False,
PSG_T037_keyword_v03,PSG,keyword,stiftungsvorstand pflichten haftung form antrag spittal drau 950eur brief antrag vor frist zuständigkeit,False,False,
VwGVG_T046_authority_v01,VwGVG,authority,Mündliche Verhandlung vor dem Verwaltungsgericht und Parteistellung: Fristen: Zuständigkeit Bezirkshauptmannschaft vs Gericht - und welche Frist?,False,False,
VStG_T019_scenario_v03,VStG,scenario,Ich bin Kund:in in St. Pölten. vor 2 Wochen gab es mit Behörde ein Problem: Frage zu Verwaltungsstrafe wegen Alkohol am Steuer und Fristen: Sanktionen. Welche Rechte und Pflichten bestehen? - bitte mit Hinweis zu Fristen und Zuständigkeit.?,False,False,
AVRAG_T020_fragment_v03,AVRAG,fragment,Frage zu Informationspflicht bei Betriebsübergang: Form/Antrag Brief Angebot,False,False,
GrEStG_T043_nl_long_v01,GrEStG,nl_long,"Sachverhalt (Graz, letzte Woche): Grunderwerbsteuer beim Kauf einer Wohnung: Form/Antrag. Beteiligte: Geschäftsführer:in vs Versicherung. Betrag: 4800 EUR. Dokumentiert durch Fotos. Unklar ist die Zuständigkeit (VfGH oder Gericht). Welche Voraussetzungen sind relevant, welche Nachweise brauche ich und wo ist einzubringen?",False,False,
StbG_T016_procedural_v02,StbG,procedural,Bei Entziehung/Verlust der Staatsbürgerschaft (Deutschkenntnisse): Welche Rechtsmittel gibt es und hat eine Beschwerde aufschiebende Wirkung?,False,False,
KJBG_T047_nl_short_v02,KJBG,nl_short,Frage zu Praktikum/Ferialjob: Bewilligungspflicht: Kosten/Gebühren (Jugendliche): welche Frist gilt?,False,False,
KSchG_T013_fragment_v03,KSchG,fragment,Frage zu Unfaire AGB-Klausel in Reparatur (Konsument:in vs Unternehmen): Zuständigkeit beschwerde,False,False,
ABGB_T019_procedural_v01,ABGB,procedural,Bei Rücktritt: Verjährung bei Schadenersatzanspruch nach Sachbeschädigung: Welche Rechtsmittel gibt es und hat eine Beschwerde aufschiebende Wirkung? (gemäß ABGB),True,True,ABGB
KBGG_T019_fragment_v03,KBGG,fragment,Fristen zu Kinderbetreuungsgeld: Anspruch bei Lebensgemeinschaft Brief Angebot - KBGG,True,True,KBGG
KFG_T023_authority_v03,KFG,authority,Bei Halterpflichten und Inbetriebnahme - Ausnahmen: Muss ich zu Polizei oder zum Gericht?,False,False,
DSG_T012_procedural_v01,DSG,procedural,"Wie läuft das Verfahren bei Löschung/Berichtigung von Daten bei Versicherung: Sanktionen ab (Frist, Antrag, Nachweise, Kosten)? - DSG",True,True,DSG
VerG_T007_procedural_v01,VerG,procedural,"Welche Formvorschriften gelten bei Spenden sammeln im Verein: Sanktionen (schriftlich, Frist, Begründung)?",False,False,
GSVG_T015_scenario_v02,GSVG,scenario,Fall: Kurzfall: Frage zu Krankenversicherung: Leistungen und Anspruch: Form/Antrag - Konsument:in (Feldkirch) vs Bank. Betrag: 2300 EUR. Welche Rechtsfolgen drohen bei Verstoß?,False,False,
PatG_T058_nl_short_v01,PatG,nl_short,Gibt es bei Durchsetzung (Einstweilige Verfügung): Fristen Ausnahmen?,False,False,
EStG_T002_nl_long_v03,EStG,nl_long,"Kurzfall: Steuerpflicht bei Nebenjob/geringfügiger Beschäftigung: Verjährung - Arbeitnehmer:in (Graz) vs Finanzamt. Kontakt über Brief. Betrag: 80 EUR. (Familienbonus) Wie gehe ich praktisch vor (Frist, Zuständigkeit, Beweise, Kosten)?",False,False,
KStG_T051_fragment_v03,KStG,fragment,Abgrenzung Betriebsausgabe/Privatentnahme: Sanktionen frist,False,False,
UrlG_T010_authority_v02,UrlG,authority,Welche Stelle ist zuständig bei Übertrag von Resturlaub: Voraussetzungen (z.B. Bezirkshauptmannschaft)?,False,False,
DSG_T013_procedural_v03,DSG,procedural,Rechtsgrundlage für Verarbeitung (Einwilligung/Vertrag) bei Online-Shop: Sanktionen (Einwilligung): Zuständigkeit und Verfahrensschritte (Antrag/Bescheid/Beschwerde).,False,False,
AsylG_T029_procedural_v01,AsylG,procedural,Bei Dublin-Verfahren und Überstellung - Status: Welche Rechtsmittel gibt es und hat eine Beschwerde aufschiebende Wirkung?,False,False,
ElWOG_T004_fragment_v03,ElWOG,fragment,E-Control: Frage zu Messung/Zähler und Smart Meter: Rechtsmittel gestern unter Bezug auf ElWOG,True,True,ElWOG
AÜG_T029_scenario_v03,AÜG,scenario,"Fall: Sachverhalt (St. Pölten, im Frühjahr 2026): Arbeitszeit und Überstunden bei Überlassung - Durchsetzung. Beteiligte: Studierende:r vs Werkstatt. Belege: Bescheid. Welche Regelungen sind einschlägig?",False,False,
NoVAG_T049_nl_long_v03,NoVAG,nl_long,"Ich bin Fahrzeughalter:in in Bregenz. vor 3 Tagen gab es mit Werkstatt ein Problem: Voraussetzungen zu Strafen bei falscher NoVA-Angabe. Es geht um 950 EUR. Kontakt über Online-Portal. Belege: Chatverlauf. Wie gehe ich praktisch vor (Frist, Zuständigkeit, Beweise, Kosten)?",False,False,
VersVG_T020_scenario_v02,VersVG,scenario,Fall: Ich bin Mieter:in in Feldkirch. vor 2 Wochen gab es mit Arztpraxis ein Problem: Anzeigepflichten vor Vertragsabschluss - Voraussetzungen. Es geht um 1750 EUR. Kontakt über E-Mail. Nachweis: Kontoauszug. Es liegt ein Schreiben/Bescheid von Landesgericht vor. Welche Fristen und welches Verfahren sind zu beachten?,False,False,
EStG_T016_authority_v03,EStG,authority,Pendlerpauschale und Pendlereuro: Kosten/Gebühren (Pendlerpauschale): Zuständigkeit Landesverwaltungsgericht vs Gericht - und welche Frist?,False,False,
KSchG_T032_nl_short_v01,KSchG,nl_short,Irreführende Werbung und Vertragsabschluss bei Fitnessvertrag (irreführende Klauseln): was sind die Voraussetzungen?,False,False,
EheG_T019_scenario_v01,EheG,scenario,Sachverhalt: Kurzfall: einvernehmliche Scheidung: Voraussetzungen und Ablauf: Haftung - Vermieter:in (Krems) vs Schule. Kommunikation via Online-Portal. Betrag: 1200 EUR. Frage: Welche Rechte und Pflichten bestehen?,False,False,
StbG_T019_fragment_v01,StbG,fragment,Frage zu Bescheid über Staatsbürgerschaft: Rechtsmittel: Zustellung 1200eur,False,False,
AsylG_T008_keyword_v02,AsylG,keyword,aufenthaltsrecht während asylverfahrens zuständigkeit innsbruck 3100eur telefon agb auszug vor 12 frist zuständigkeit (gemäß AsylG),True,True,AsylG
WEG_T018_nl_long_v02,WEG,nl_long,Ich bin Opfer in Leoben. im Frühjahr 2026 gab es mit Hausverwaltung ein Problem: Beschluss der Eigentümergemeinschaft zu Dachsanierung: Fristen. Betrag: 19900 EUR. Kontakt über E-Mail. Dokumentiert durch Angebot. Unklar ist die Zuständigkeit (Hausverwaltung oder Gericht). Welche Ansprüche/Rechtsfolgen kommen in Betracht und welche Fristen laufen?,False,False,
NoVAG_T017_authority_v03,NoVAG,authority,NoVA beim Import eines Fahrzeugs aus der EU: Wie bringe ich das bei Finanzamt ein (Form/Frist)? - NoVAG,True,True,NoVAG
ArbVG_T013_fragment_v01,ArbVG,fragment,Kontrollmaßnahmen/Datenschutz im Betrieb und Arbeitszeit Landesgericht,False,False,
WEG_T009_nl_long_v03,WEG,nl_long,Ich bin Aktionär:in in Villach. vor 6 Monaten gab es mit Reiseveranstalter ein Problem: Beschluss der Eigentümergemeinschaft zu Dachsanierung: Aufschiebende Wirkung. Kommunikation via Hotline. Belege: Kontoauszug. Es liegt ein Schreiben/Bescheid von Bezirkshauptmannschaft vor. Welche Ansprüche/Rechtsfolgen kommen in Betracht und welche Fristen laufen?,False,False,
EStG_T055_fragment_v02,EStG,fragment,Einkünfte aus Vermietung und Verpachtung: Rechtsmittel St. Pölten,False,False,
VwGG_T036_nl_short_v02,VwGG,nl_short,Zuständigkeit zu Aufschiebende Wirkung beantragen - was gilt?,False,False,
ZPO_T015_keyword_v03,ZPO,keyword,zivilprozess klage wegen unterlassung fristen verjährung wiener neustadt 590eur mail mahnung,False,False,
UrhG_T026_nl_long_v03,UrhG,nl_long,Kurzfall: Plagiat und Nachweis der Schöpfungshöhe: Zuständigkeit - Studierende:r (Villach) vs Behörde. Kommunikation via Telefon. Betrag: 5200 EUR. Welche Ansprüche/Rechtsfolgen kommen in Betracht und welche Fristen laufen?,False,False,
ZPO_T033_keyword_v02,ZPO,keyword,kostenrisiko prozesskostenersatz unterlassung ausnahmen spittal drau 240eur webformular bescheid jänner 2026 frist zuständigkeit,False,False,
AZG_T026_scenario_v02,AZG,scenario,"Fall: Sachverhalt (Steyr, heute): Frage zu Betriebsvereinbarung zur Arbeitszeit: Sanktionen. Beteiligte: Nachbar:in vs Arztpraxis. Dokumentiert durch AGB-Auszug. (Arbeitszeitaufzeichnung) Unklar ist die Zuständigkeit (VwGH oder Gericht). Welche Ansprüche kann ich geltend machen?",False,False,
AVRAG_T050_nl_short_v01,AVRAG,nl_short,Welche Kosten/Risiken gibt es bei Frage zu Informationspflicht bei Betriebsübergang: Kosten/Gebühren - Arbeitsvertrag?,False,False,
VwGVG_T006_authority_v03,VwGVG,authority,Welche Stelle ist zuständig bei Aufschiebende Wirkung einer Beschwerde und Beweisanträge (z.B. Landesverwaltungsgericht)?,False,False,
